FED_NUM,NID,FEDNUM,ENNAME,FRNAME,PROVCODE,CREADT,REVDT,REPORDER,DECPOPCNT,QUIPOPCNT,ENLEGALDSC,FRLEGALDSC,WINPARTY,WINPCT,WINVOTES,TOTALVOTES,BQ,CON,GREEN,IND,LIB,NDP,PPC,OTHER
"35079",{CFC44BE6-7E62-4C02-B2B2-5048371CF6A4},"35079",Ottawa West--Nepean,Ottawa-Ouest--Nepean,ON,"20131005",,"2013","111881","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35079&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35079&lang=f#descrip,LIB,"45.619393629999998","28378","62206","0","16876","3894","0","28378","11646","839","573"
"59022",{6B075853-EF8A-4543-9787-DFA9638F0929},"59022",Pitt Meadows--Maple Ridge,Pitt Meadows--Maple Ridge,BC,"20131005",,"2013","94111","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59022&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59022&lang=f#descrip,CON,"36.233888370000003","19650","54231","0","19650","4332","468","16125","12958","698","0"
"59021",{B13266BD-BA79-4C1C-887D-6ADB3CF90C1D},"59021",North Vancouver,North Vancouver,BC,"20131005",,"2013","109639","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59021&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59021&lang=f#descrip,LIB,"42.871444459999999","26979","62930","0","16908","7868","0","26979","10340","835","0"
"59020",{3B8B9771-4F8B-4D91-9D3A-45C61000978F},"59020",North Okanagan--Shuswap,North Okanagan--Shuswap,BC,"20131005",,"2013","121474","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59020&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59020&lang=f#descrip,CON,"48.761211140000000","36154","74145","0","36154","7828","0","16783","11353","2027","0"
"59019",{0C3C679D-15C0-4681-935D-274D75E80ABE},"59019",New Westminster--Burnaby,New Westminster--Burnaby,BC,"20131005",,"2013","108652","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59019&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59019&lang=f#descrip,NDP,"44.239953190000001","23437","52977","0","11439","4378","83","12414","23437","862","364"
"59018",{056A04BF-7DCB-46A2-84C1-078B480A20D8},"59018",Nanaimo--Ladysmith,Nanaimo--Ladysmith,BC,"20131005",,"2013","114998","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59018&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59018&lang=f#descrip,GREEN,"34.570856059999997","24844","71864","0","18634","24844","306","9735","16985","1049","311"
"59017",{3024B9D1-C9A0-48EE-B5C3-E1649F6222C0},"59017",Mission--Matsqui--Fraser Canyon,Mission--Matsqui--Fraser Canyon,BC,"20131005",,"2013","90871","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59017&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59017&lang=f#descrip,CON,"42.406547130000000","19535","46066","0","19535","5019","0","12299","8089","1055","69"
"59016",{F63E5492-BAD7-4807-A8F0-C778A68832D0},"59016",Langley--Aldergrove,Langley--Aldergrove,BC,"20131005",,"2013","103084","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59016&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59016&lang=f#descrip,CON,"47.000882560000001","29823","63452","0","29823","4881","0","16254","10690","1305","499"
"59015",{D7B7F998-30A0-4746-BE54-14A80AE6ABCE},"59015",Kootenay--Columbia,Kootenay--Columbia,BC,"20131005",,"2013","107589","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59015&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59015&lang=f#descrip,CON,"44.806178520000003","30168","67330","0","30168","6145","0","6151","23149","1378","339"
"47014",{0CD871AF-BA5C-4C12-A484-7DDC7BB96A08},"47014",Yorkton--Melville,Yorkton--Melville,SK,"20131005",,"2013","71270","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=47014&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=47014&lang=f#descrip,CON,"76.151048520000003","29523","38769","0","29523","1070","0","2488","4747","941","0"
"47013",{53118D81-0F1A-4214-BF5C-3A49C9E6D522},"47013",Souris--Moose Mountain,Souris--Moose Mountain,SK,"20131005",,"2013","72058","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=47013&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=47013&lang=f#descrip,CON,"84.397111910000007","35067","41550","0","35067","681","0","1718","3214","702","168"
"47012",{68CF0C04-B944-4E49-A444-0DB2E86F8F8A},"47012",Saskatoon West,Saskatoon-Ouest,SK,"20131005",,"2013","76704","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=47012&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=47012&lang=f#descrip,CON,"47.702962679999999","18597","38985","0","18597","1042","0","2863","15708","775","0"
"47011",{5960B180-8508-4275-8C0C-5FDFE656A09C},"47011",Saskatoon--University,Saskatoon--University,SK,"20131005",,"2013","76257","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=47011&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=47011&lang=f#descrip,CON,"52.127501219999999","24514","47027","0","24514","1401","0","6146","13994","667","305"
"47010",{F3E6A6C9-4016-41A0-9CCC-8B4169106874},"47010",Saskatoon--Grasswood,Saskatoon--Grasswood,SK,"20131005",,"2013","72010","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=47010&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=47010&lang=f#descrip,CON,"53.269685879999997","26336","49439","0","26336","1320","0","8419","12672","692","0"
"47009",{594CE7D5-CD73-4C3B-810A-8B25549A22AA},"47009",Regina--Wascana,Regina--Wascana,SK,"20131005",,"2013","77208","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=47009&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=47009&lang=f#descrip,CON,"49.427846979999998","22418","45355","0","22418","1316","128","15242","5801","450","0"
"47008",{8C9106B5-31B3-454B-933D-705DB02D5C15},"47008",Regina--Qu'Appelle,Regina--Qu'Appelle,SK,"20131005",,"2013","72891","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=47008&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=47008&lang=f#descrip,CON,"63.122177780000001","24463","38755","0","24463","1282","78","4543","7685","513","191"
"47007",{809CC649-C1DD-4ED9-9DC4-94D2861C8886},"47007",Regina--Lewvan,Regina--Lewvan,SK,"20131005",,"2013","79587","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=47007&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=47007&lang=f#descrip,CON,"52.481884760000000","27088","51614","0","27088","2099","201","6826","14767","573","60"
"47006",{99068BF6-3A07-4EA4-9509-2C0C3FEF9519},"47006",Prince Albert,Prince Albert,SK,"20131005",,"2013","79344","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=47006&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=47006&lang=f#descrip,CON,"67.718458830000003","26891","39710","0","26891","839","0","4107","6925","778","170"
"47005",{398B8959-C763-4F0D-8D51-ED1313AD1F00},"47005",Moose Jaw--Lake Centre--Lanigan,Moose Jaw--Lake Centre--Lanigan,SK,"20131005",,"2013","76106","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=47005&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=47005&lang=f#descrip,CON,"71.120842969999998","31993","44984","0","31993","1201","0","2517","7660","1613","0"
"47004",{FEE6596C-1157-4202-B77D-04390E5F47CF},"47004",Carlton Trail--Eagle Creek,Sentier Carlton--Eagle Creek,SK,"20131005","20140619","2013","72607","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=47004&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=47004&lang=f#descrip,CON,"78.562370689999995","35313","44949","0","35313","873","344","2085","5535","799","0"
"47003",{3D9F2322-A294-4E10-9F22-235A9BA77342},"47003",Desnethé--Missinippi--Churchill River,Desnethé--Missinippi--Rivière Churchill,SK,"20131005",,"2013","69471","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=47003&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=47003&lang=f#descrip,CON,"42.304729060000000","11531","27257","0","11531","543","0","7225","7741","217","0"
"47002",{4E3B88D0-1269-4A41-8090-9CD4148844BC},"47002",Cypress Hills--Grasslands,Cypress Hills--Grasslands,SK,"20131005",,"2013","67834","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=47002&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=47002&lang=f#descrip,CON,"81.062085120000006","31140","38415","0","31140","719","220","1595","3666","1075","0"
"47001",{04ADD953-B761-4672-970B-DEB7E5F3337F},"47001",Battlefords--Lloydminster,Battlefords--Lloydminster,SK,"20131005",,"2013","70034","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=47001&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=47001&lang=f#descrip,CON,"78.250188440000002","28030","35821","0","28030","605","0","2426","4098","662","0"
"48034",{66BF845E-B622-4A46-A0E6-C221A0AE5D88},"48034",Yellowhead,Yellowhead,AB,"20131005",,"2013","98855","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48034&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48034&lang=f#descrip,CON,"82.125500290000005","45964","55968","0","45964","1272","0","2912","3898","1592","330"
"48033",{40ED6C00-882C-4737-89CD-CB8B8DFB7EDA},"48033",Sturgeon River--Parkland,Sturgeon River--Parkland,AB,"20131005","20140619","2013","105733","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48033&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48033&lang=f#descrip,CON,"77.537614520000005","53235","68657","0","53235","1745","0","4696","6940","1625","416"
"48032",{2C2F11ED-BF08-4747-8E5C-353064A0F950},"48032",Sherwood Park--Fort Saskatchewan,Sherwood Park--Fort Saskatchewan,AB,"20131005",,"2013","111541","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48032&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48032&lang=f#descrip,CON,"73.374401100000000","53600","73050","0","53600","1592","0","7357","8867","1334","300"
"24070",{B2F7FAAB-096D-4706-ABAB-0F0E01726C2B},"24070",Saint-Maurice--Champlain,Saint-Maurice--Champlain,QC,"20131005",,"2013","110273","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24070&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24070&lang=f#descrip,LIB,"39.552162150000001","23104","58414","19950","9542","1809","0","23104","3071","938","0"
"48031",{773FAE9B-7577-4FE0-BB07-F1BBC928168B},"48031",St. Albert--Edmonton,St. Albert--Edmonton,AB,"20131005",,"2013","105162","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48031&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48031&lang=f#descrip,CON,"60.693490650000001","39506","65091","0","39506","1594","0","12477","9895","1268","351"
"24069",{AD02863F-C6F0-4359-9BF0-A0AEC2DCBBE6},"24069",Saint-Léonard--Saint-Michel,Saint-Léonard--Saint-Michel,QC,"20131005",,"2013","110649","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24069&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24069&lang=f#descrip,LIB,"61.332922480000001","27866","45434","4351","5423","1183","3061","27866","2964","501","85"
"48030",{33518E7A-63BC-400C-A254-66A9FF3DBF2F},"48030",Red Deer--Lacombe,Red Deer--Lacombe,AB,"20131005","20140619","2013","113693","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48030&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48030&lang=f#descrip,CON,"79.833639759999997","53843","67444","0","53843","1596","0","3540","6012","2453","0"
"24068",{75DFB35D-F102-4A59-9418-B629E26520F3},"24068",Saint-Laurent,Saint-Laurent,QC,"20131005",,"2013","93842","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24068&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24068&lang=f#descrip,LIB,"58.602137149999997","23527","40147","2845","7005","2150","0","23527","4065","484","71"
"48029",{CF1A3E1E-AE5D-4270-ABCB-282E7C809CAF},"48029",Red Deer--Mountain View,Red Deer--Mountain View,AB,"20131005",,"2013","110793","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48029&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48029&lang=f#descrip,CON,"80.337103380000002","54765","68169","0","54765","2026","0","3795","4946","2637","0"
"24067",{D4BFF916-8ACD-4909-AB5B-59E6CF8299B1},"24067",Saint-Jean,Saint-Jean,QC,"20131005",,"2013","108244","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24067&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24067&lang=f#descrip,BQ,"44.848484849999998","27750","61875","27750","6612","3127","0","18906","4794","397","289"
"48028",{DF5A32BB-A4FC-43FC-889B-57177B005819},"48028",Peace River--Westlock,Peace River--Westlock,AB,"20131005",,"2013","108095","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48028&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48028&lang=f#descrip,CON,"80.657902379999996","41659","51649","0","41659","1377","0","3148","3886","1579","0"
"24066",{959C62BB-FBCB-4C1A-9006-438399F0BC84},"24066",Saint-Hyacinthe--Bagot,Saint-Hyacinthe--Bagot,QC,"20131005",,"2013","99629","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24066&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24066&lang=f#descrip,BQ,"41.390349469999997","23143","55914","23143","8062","2031","0","11903","10297","478","0"
"48027",{EE404493-06A1-4B40-81C7-7EC3CF5D8245},"48027",Medicine Hat--Cardston--Warner,Medicine Hat--Cardston--Warner,AB,"20131005","20140619","2013","102847","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48027&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48027&lang=f#descrip,CON,"79.177808749999997","42045","53102","0","42045","1203","337","3528","4639","1350","0"
"24065",{858B6774-7475-464A-A779-9BB768F99FB0},"24065",Marc-Aurèle-Fortin,Marc-Aurèle-Fortin,QC,"20131005","20140619","2013","96082","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24065&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24065&lang=f#descrip,LIB,"44.547360120000000","24865","55817","18069","5423","2111","143","24865","4741","465","0"
"48026",{DA5324F5-FD89-4317-A93A-3CB451A91B7C},"48026",Lethbridge,Lethbridge,AB,"20131005",,"2013","105999","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48026&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48026&lang=f#descrip,CON,"65.791344820000006","40713","61882","0","40713","1939","0","8443","9110","1007","670"
"24064",{BB51AE34-2A54-4D23-8256-0DEC740D8C55},"24064",Rosemont--La Petite-Patrie,Rosemont--La Petite-Patrie,QC,"20131005",,"2013","106293","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24064&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24064&lang=f#descrip,NDP,"42.479154899999997","25575","60206","14306","1405","3539","0","14576","25575","293","512"
"48025",{72238BEA-7970-4D93-A700-C24C4C217AC5},"48025",Lakeland,Lakeland,AB,"20131005",,"2013","104616","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48025&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48025&lang=f#descrip,CON,"83.910521380000006","48314","57578","0","48314","1105","0","2565","3728","1468","398"
"24063",{D051788A-04E8-444B-8690-8ED3722E49D4},"24063",Rivière-du-Nord,Rivière-du-Nord,QC,"20131005",,"2013","102085","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24063&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24063&lang=f#descrip,BQ,"52.047386899999999","31281","60101","31281","7120","3345","127","13402","4194","407","225"
"48024",{4CA402B5-1627-464A-A2BF-29ABC0C7FAB7},"48024",Grande Prairie--Mackenzie,Grande Prairie--Mackenzie,AB,"20131005","20140619","2013","106738","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48024&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48024&lang=f#descrip,CON,"83.960051820000004","51198","60979","0","51198","1134","0","2910","4245","1492","0"
"24062",{E571B465-D997-4638-B577-46AC05F8D4F3},"24062",Rivière-des-Mille-Îles,Rivière-des-Mille-Îles,QC,"20131005",,"2013","102816","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24062&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24062&lang=f#descrip,BQ,"40.610820840000002","23629","58184","23629","4684","3015","0","21009","5002","845","0"
"48023",{B4C3BBDF-4C34-4A17-9289-20163D25DBC6},"48023",Fort McMurray--Cold Lake,Fort McMurray--Cold Lake,AB,"20131005",,"2013","101538","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48023&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48023&lang=f#descrip,CON,"79.853264280000005","40706","50976","0","40706","865","0","4848","2883","1674","0"
"48022",{F454FA8F-DC69-4B1C-8F4E-15F85BF4DB0B},"48022",Foothills,Foothills,AB,"20131005",,"2013","105515","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48022&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48022&lang=f#descrip,CON,"82.133219499999996","53872","65591","0","53872","2398","0","3856","3767","1698","0"
"24061",{DE423FD2-2369-476D-B611-2962E85EE9EC},"24061",Richmond--Arthabaska,Richmond--Arthabaska,QC,"20131005",,"2013","103897","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24061&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24061&lang=f#descrip,CON,"45.282922339999999","26553","58638","16539","26553","3133","0","8868","2864","681","0"
"48021",{BBFBC678-2943-48FD-BC75-A259C0060A06},"48021",Edmonton--Wetaskiwin,Edmonton--Wetaskiwin,AB,"20131005",,"2013","110644","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48021&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48021&lang=f#descrip,CON,"72.432679660000005","63346","87455","0","63346","1660","0","10802","9820","1616","211"
"24060",{B311944A-50DC-4D80-9901-52DF4D496ACB},"24060",Repentigny,Repentigny,QC,"20131005",,"2013","111191","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24060&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24060&lang=f#descrip,BQ,"53.222011729999998","34837","65456","34837","4878","2289","0","18111","4470","524","347"
"48020",{B8A3A410-6F04-42F3-9EF8-CD87C378B975},"48020",Edmonton West,Edmonton-Ouest,AB,"20131005",,"2013","104422","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48020&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48020&lang=f#descrip,CON,"60.917540719999998","35719","58635","0","35719","1441","0","11812","8537","1126","0"
"24059",{C3A39FC4-F736-455C-8BCC-C5F3D4D95E21},"24059",Québec,Québec,QC,"20131005",,"2013","96525","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24059&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24059&lang=f#descrip,LIB,"33.298276690000002","18047","54198","17722","8118","2949","0","18047","6220","674","468"
"48019",{F371D4E2-FC2A-4397-84B6-115A54E42A83},"48019",Edmonton Strathcona,Edmonton Strathcona,AB,"20131005",,"2013","103183","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48019&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48019&lang=f#descrip,NDP,"47.269362940000001","26823","56745","0","21035","1152","0","6592","26823","941","202"
"24058",{37C700EA-886A-4811-9D39-41C682E5ED9B},"24058",Portneuf--Jacques-Cartier,Portneuf--Jacques-Cartier,QC,"20131005",,"2013","104394","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24058&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24058&lang=f#descrip,CON,"43.464143239999999","28110","64674","15707","28110","2308","0","12876","3758","1915","0"
"48018",{C5BCB32E-57F6-4448-A533-33D114D02386},"48018",Edmonton Riverbend,Edmonton Riverbend,AB,"20131005",,"2013","106302","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48018&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48018&lang=f#descrip,CON,"57.444233660000002","35126","61148","0","35126","1797","0","14038","9332","855","0"
"24057",{78203D06-9FC0-4E83-B1FF-95F2126BC112},"24057",Pontiac,Pontiac,QC,"20131005",,"2013","106499","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24057&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24057&lang=f#descrip,LIB,"48.857664880000002","30217","61847","9929","10416","3762","0","30217","6503","775","245"
"48017",{C3BC533E-6642-4C06-9291-10C0907A24A6},"48017",Edmonton Mill Woods,Edmonton Mill Woods,AB,"20131005",,"2013","106103","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48017&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48017&lang=f#descrip,CON,"50.277375560000003","26736","53177","0","26736","968","0","17879","6422","953","219"
"24056",{228FA8A0-3D79-45C6-94FD-5E6DCB093357},"24056",Pierrefonds--Dollard,Pierrefonds--Dollard,QC,"20131005",,"2013","108740","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24056&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24056&lang=f#descrip,LIB,"56.434893910000000","31305","55471","4469","9797","2866","636","31305","5687","711","0"
"48016",{C20191AA-5CB8-4D64-BF1D-F49A9029589D},"48016",Edmonton Manning,Edmonton Manning,AB,"20131005",,"2013","106262","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48016&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48016&lang=f#descrip,CON,"55.948878260000001","30425","54380","0","30425","1255","0","11692","9555","1109","344"
"24055",{16484267-E616-4B07-8961-FBBE51DB0F13},"24055",Papineau,Papineau,QC,"20131005",,"2013","108977","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24055&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24055&lang=f#descrip,LIB,"51.115574719999998","25957","50781","8124","2155","3741","76","25957","9748","322","658"
"48015",{32DA0925-510F-4446-A1EC-6F4902906C1D},"48015",Edmonton Griesbach,Edmonton Griesbach,AB,"20131005",,"2013","107809","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48015&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48015&lang=f#descrip,CON,"51.359580950000002","24120","46963","0","24120","1189","216","8100","11800","1074","464"
"24054",{10134F11-BD56-41D9-823C-DA528533EB7A},"24054",Outremont,Outremont,QC,"20131005",,"2013","100916","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24054&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24054&lang=f#descrip,LIB,"46.187616079999998","19148","41457","5741","2707","5018","0","19148","8319","369","155"
"48014",{0971B9E3-1D52-4ECF-9AE2-B6F96FBA9114},"48014",Edmonton Centre,Edmonton-Centre,AB,"20131005",,"2013","106121","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48014&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48014&lang=f#descrip,CON,"41.448805849999999","22006","53092","0","22006","1394","119","17524","10959","805","285"
"24053",{5467685A-145D-4E18-8905-EE8BA28280C7},"24053",Notre-Dame-de-Grâce--Westmount,Notre-Dame-de-Grâce--Westmount,QC,"20131005",,"2013","104410","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24053&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24053&lang=f#descrip,LIB,"56.284652530000002","28323","50321","2359","5759","5397","98","28323","7753","565","67"
"48013",{3ACC17D4-8960-43E2-8D41-12084FCF88C3},"48013",Calgary Skyview,Calgary Skyview,AB,"20131005",,"2013","110189","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48013&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48013&lang=f#descrip,CON,"52.486548499999998","26533","50552","0","26533","800","0","14327","7540","603","749"
"24052",{B23162BE-F675-467A-91F8-6C5D943F3893},"24052",Mount Royal,Mont-Royal,QC,"20131005","20140619","2013","101258","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24052&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24052&lang=f#descrip,LIB,"56.297076400000002","24590","43679","1757","10887","2389","0","24590","3609","362","85"
"48012",{8A9CD102-486C-40BA-BE59-9AC4615B249A},"48012",Calgary Signal Hill,Calgary Signal Hill,AB,"20131005",,"2013","109647","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48012&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48012&lang=f#descrip,CON,"69.978575250000006","44421","63478","0","44421","2139","0","9722","5355","1130","711"
"24051",{BDF1B888-FE8C-4E1B-9035-7FCD04BF9DCF},"24051",Montmagny--L'Islet--Kamouraska--Rivière-du-Loup,Montmagny--L'Islet--Kamouraska--Rivière-du-Loup,QC,"20131005",,"2013","97261","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24051&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24051&lang=f#descrip,CON,"41.654759069999997","20989","50388","16261","20989","1030","0","8210","3481","417","0"
"24050",{B1ADD54C-1B05-4300-8035-8E702C73DFC0},"24050",Montcalm,Montcalm,QC,"20131005",,"2013","99518","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24050&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24050&lang=f#descrip,BQ,"58.006422649999998","31791","54806","31791","4942","2416","0","11200","3514","524","419"
"48011",{EDBAD091-A03B-49F1-85CF-8FA31EC2D6C2},"48011",Calgary Shepard,Calgary Shepard,AB,"20131005",,"2013","110296","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48011&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48011&lang=f#descrip,CON,"75.011517789999999","58614","78140","0","58614","2345","0","8644","6828","1709","0"
"24049",{9E7B3854-A1BA-4B21-BEBA-41DD8926C667},"24049",Montarville,Montarville,QC,"20131005",,"2013","95095","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24049&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=24049&lang=f#descrip,BQ,"42.827716619999997","25366","59228","25366","4138","2967","0","21061","4984","501","211"
